Customer Number,Company,Address1,Address2,Address3,City,State,PostalCode,Phone,Route,Branch,Route Code,Email,Parent
DC5966643,Econo Lodge/Williamsburg,442 Parkway Dr,,,Williamsburg,VA,23185,8138929750,1011,91,1011,,9001256
DC6092555,Red Roof Inn/Williamsburg,824 Capitol Landing Rd,,,Williamsburg,VA,23185,8138929750,1011,91,1011,,9001256
DC376585,Super Eight/Williamsburg,304 Second St,,,Williamsburg,VA,23185,8138929750,1011,91,1011,,9001256
DC326495,Comfort Inn/Williamsburg Gateway,331 Bypass Rd,,,Williamsburg,VA,23185,8138929750,1011,91,1011,,9001256
DC6167615,Travelodge/Williamsburg,834 Capitol Landing Rd,,,Williamsburg,VA,23185,8138929750,1011,91,1011,,9001256
DC1271146,Club Wyndham Patriots Place,220 House Of Burgess Way,,,Williamsburg,VA,23185,8138929750,1011,91,1011,,9001256
DC2069577,Econo Lodge/Hopewell,4096 Oaklawn Blvd,,,Hopewell,VA,23860,8138929750,1011,91,1011,,9001256
DC326416,Days Inn/Tappahannock,1414 Tappahannock Blvd,,,Tappahannock,VA,22560,8138929750,1011,91,1011,,9001256
DC6132051,Quality Inn and Suites/Sufflok,1503 Holland Rd,,,Suffolk,VA,23434,8138929750,1011,91,1011,,9001256
DC6109051,Red Roof Inn/Suffolk,633 N Main St,,,Suffolk,VA,23434,8138929750,1011,91,1011,,9001256
DC1182326,Quality Inn/Suites/Olde Town/Portsm,347 Effingham St,,,Portsmouth,VA,23704,8138929750,1011,91,1011,,9001256
DC6133477,Red Roof Inn/Yorktown,4531 George Washington Mem Hwy,,,Yorktown,VA,23692,8138929750,1011,91,1011,,9001256
DC16361512,HomeTowne Studios Newport News,6069 Jefferson Ave,,,Newport News,VA,23605,8138929750,1011,91,1011,,9001256
DC257501,Quality Inn/Hampton,2138 W Mercury Blvd,,,Hampton,VA,23666,8138929750,1011,91,1011,,9001256
DC5885305,Comfort Inn and Suites/Hampton,1551 Hardy Cash Dr,,,Hampton,VA,23666,8138929750,1011,91,1011,,9001256
DC1328003,Studio 6/Hampton Nwprt News/S65191,1616 Hardy Cash Dr,,,Hampton,VA,23666,8138929750,1011,91,1011,,9001256
DC339111,Econo Lodge/Chesapeake,2222 S Military Hwy,,,Chesapeake,VA,23320,8138929750,1011,91,1011,,9001256
DC6157459,Candlewood Suites/Norfolk Airport,5600 Lowery Rd,,,Norfolk,VA,23502,8138929750,1011,91,1011,,9001256
DC339430,Sleep Inn/LakeWright,1521 Premium Outlets Blvd,,,Norfolk,VA,23502,8138929750,1011,91,1011,,9001256
DC6079051,Days Inn/Norfolk,1450 N Military Hwy,,,Norfolk,VA,23502,8138929750,1011,91,1011,,9001256
DC6079031,Homewood Suites/Virginia Beach,5733 Cleveland St,,,Virginia Beach,VA,23462,8138929750,1011,91,1011,,9001256
DC6158194,Comfort Inn/Suites/VA Bch-Norfolk,5808 Burton Station Rd,,,Virginia Beach,VA,23455,8138929750,1011,91,1011,,9001256
DC1181016,Red Roof Inn/Virginia Beach,5745 Northampton Blvd,,,Virginia Beach,VA,23455,8138929750,1011,91,1011,,9001256
DC179150,Best Western Center Inn,5718 Northampton Blvd,,,Virginia Beach,VA,23455,8138929750,1011,91,1011,,9001256
DC1029622,Travelodge Bay Beach,2968 Shore Dr,,,Virginia Beach,VA,23451,8138929750,1011,91,1011,,9001256
DC5926389,Comfort Suites/Virginia Beach,2321 Atlantic Ave,,,Virginia Beach,VA,23451,8138929750,1011,91,1011,,9001256
DC1242312,Super Eight/Norfolk,1010 W Ocean View Ave,,,Norfolk,VA,23503,8138929750,1011,91,1011,,9001256
DC6187690,Red Roof Inn/Dahlgren,4661 James Madison Pkwy,,,King George,VA,22485,8138929750,1011,91,1011,,9001256
DC15543300,Candlewood Stes/Dumfries/Quantico,16927 Old Stage Rd,,,Dumfries,VA,22025,8138929750,1011,91,1011,,9001256
DC1272673,Best Western Plus/La Plata,6900 Crain Hwy,,,LA Plata,MD,20646,8138929750,1011,91,1011,,9001256
DC5575069,La Quinta Inn/Waldorf,11770 Business Park Dr,,,Waldorf,MD,20601,8138929750,1011,91,1011,,9001256
DC1287355,Comfort Suites/Woodbridge,14525 Gideon Dr,,,Woodbridge,VA,22192,8138929750,1011,91,1011,,9001256
DC1229415,Sleep Inn/Woodbridge,14080 Shoppers Best Way,,,Woodbridge,VA,22192,8138929750,1011,91,1011,,9001256
DC3377141,Best Western/Springfield,6721 Commerce St,,,Springfield,VA,22150,8138929750,1011,91,1011,,9001256
DC12917126,Candlewood Suites Alexandria,8847 Richmond Hwy,,,Alexandria,VA,22309,8138929750,1011,91,1011,,9001256
DC16912057,Super Eight/Alexandria,110 S Bragg St,,,Alexandria,VA,22312,8138929750,1011,91,1011,,9001256
DC5997697,Days Inn/Alexandria,110 S Bragg St,,,Alexandria,VA,22312,8138929750,1011,91,1011,,9001256
DC231985,Comfort Inn/Suites/Alexandria,5716 S Van Dorn St,,,Alexandria,VA,22310,8138929750,1011,91,1011,,9001256
DC324661,Comfort Inn/Arlington,"2480 S Glebe Rd, # 2",,,Arlington,VA,22206,8138929750,1011,91,1011,,9001256
DC15659117,Hyatt Centric/Alexandria,1625 King St,,,Alexandria,VA,22314,8138929750,1011,91,1011,,9001256
DC3331250,Red Lion Hotel/Arlington,1501 Arlington Blvd,,,Arlington,VA,22209,8138929750,1011,91,1011,,9001256
DC5978108,Quality Inn/Takoma Park,7411 New Hampshire Ave,,,Takoma Park,MD,20912,8138929750,1011,91,1011,,9001256
DC215048,Comfort Inn/GaithersBurg,16216 Frederick Rd,,,Gaithersburg,MD,20877,8138929750,1011,91,1011,,9001256
DC6077240,Best Western Premier/Rockville,1251 W Montgomery Ave,,,Rockville,MD,20850,8138929750,1011,91,1011,,9001256
DC339537,Comfort Inn Joint Base Andrews/Clin,7979 Malcolm Rd,,,Clinton,MD,20735,8138929750,1011,91,1011,,9001256
DC15398895,WoodSpring Stes/Washington DC/E Are,1603 Brightseat Rd,,,Hyattsville,MD,20785,8138929750,1011,91,1011,,9001256
DC15398896,WoodSpring Ste/Washington DC/Greenb,7480 Greenway Center Dr,,,Greenbelt,MD,20770,8138929750,1011,91,1011,,9001256
DC1330235,Comfort Inn/Largo,9421 Largo Dr W,,,Largo,MD,20774,8138929750,1011,91,1011,,9001256
DC326894,Comfort Inn/College Park N Beltsvil,4050 Powder Mill Rd,,,Beltsville,MD,20705,8138929750,1011,91,1011,,9001256
DC3230135,Comfort Inn/Laurel,7900 Braygreen Rd,,,Laurel,MD,20707,8138929750,1011,91,1011,,9001256
DC5995065,Sleep Inn/ Laurel,10127 N 2ND ST,,,LAUREL,MD,20723,8138929750,1011,91,1011,,9001256
DC105151,Days Inn Laurel,9860 Washington Blvd N,,,Laurel,MD,20723,8138929750,1011,91,1011,,9001256
DC327035,Super Eight/Laurel,9920 Washington Blvd N,,,Laurel,MD,20723,8138929750,1011,91,1011,,9001256
DC334889,Super Eight/Jessup,8094 Washington Blvd,,,Jessup,MD,20794,8138929750,1011,91,1011,,9001256
DC4765304,Quality Inn/Jessup,8828 Washington Blvd,,,Jessup,MD,20794,8138929750,1011,91,1011,,9001256
DC5974063,La Quinta Inn and Suites/Jessup,7300 Crestmount Rd,,,Jessup,MD,20794,8138929750,1011,91,1011,,9001256
DC1303083,Red Roof Inn/Jessup/007187,8000 Washington Blvd,,,Jessup,MD,20794,8138929750,1011,91,1011,,9001256
DC6075525,Comfort Suites/Elkridge,7146 Old Waterloo Rd,,,Elkridge,MD,21075,8138929750,1011,91,1011,,9001256
DC511501,Econo Lodge/Baltimore/Elkridge,5895 Bonnie View Ln,,,Elkridge,MD,21075,8138929750,1011,91,1011,,9001256
DC1090623,Everstand,3300 Gaither Rd,,,Windsor Mill,MD,21244,8138929750,1011,91,1011,,9001256
DC5962570,Towneplace Suites/Linthicum Height,1171 Winterson Rd,,,Linthicum Heights,MD,21090,8138929750,1011,91,1011,,9001256
DC5968959,Quality Inn/Baltimore,4200 Primrose Ave,,,Baltimore,MD,21215,8138929750,1011,91,1011,,9001256
DC325755,Best Western Annapolis,2520 Riva Rd,,,Annapolis,MD,21401,8138929750,1011,91,1011,,9001256
DC15218524,Red Roof Inn/Annapolis,2520 Riva Rd,,,Annapolis,MD,21401,8138929750,1011,91,1011,,9001256
DC1033952,Hampton Inn and Suites Annapolis,124 Womack Dr,,,Annapolis,MD,21401,8138929750,1011,91,1011,,9001256
DC5918532,Red Roof Inn/Glen Burnie,6600 Ritchie Hwy,,,Glen Burnie,MD,21061,8138929750,1011,91,1011,,9001256
DC17661015,Victoriastevens,578 Glen Ct,,,Glen Burnie,MD,21061,8138929750,1011,91,1011,,9001256
DC12435397,Fairfield Inn/Suites Baltimore,101 President St,,,Baltimore,MD,21202,8138929750,1011,91,1011,,9001256
DC12612957,Sleep Inn/Suites Dwntown Inner Harb,301 Fallsway,,,Baltimore,MD,21202,8138929750,1011,91,1011,,9001256
DC115110,Best Western/Grasonville,3101 Main St,,,Grasonville,MD,21638,8138929750,1011,91,1011,,9001256
DC368783,Days Inn Easton,7018 Ocean Gtwy,,,Easton,MD,21601,8138929750,1011,91,1011,,9001256
DC339888,Quality Inn/Easton,8523 Ocean Gtwy,,,Easton,MD,21601,8138929750,1011,91,1011,,9001256
DC6063059,Comfort Inn and Suites/Chestertown,150 Scheeler Rd,,,Chestertown,MD,21620,8138929750,1011,91,1011,,9001256
DC203850,Comfort Inn/Nags Head,8031 S Old Oregon Inlet Rd,,,Nags Head,NC,27959,8138929750,1011,91,1011,,9001256
DC1251552,Comfort Suites/Chincoteague Island,4195 Main St,,,Chincoteague Island,VA,23336,8138929750,1011,91,1011,,9001256
DC6077356,Comfort Suites/Seaford,23420 Sussex Hwy,,,Seaford,DE,19973,8138929750,1011,91,1011,,9001256
DC4339764,Comfort Inn and Suites/Milford,699 N DuPont Blvd,,,Milford,DE,19963,8138929750,1011,91,1011,,9001256
DC6096744,Hilton Garden Inn/Dover,1706 N DuPont Hwy,,,Dover,DE,19901,8138929750,1011,91,1011,,9001256
DC6146613,Sleep Inn and Suites/Dover,1784 N DuPont Hwy,,,Dover,DE,19901,8138929750,1011,91,1011,,9001256
DC6069124,Quality Inn/Smyrna,190 Stadium St,,,Smyrna,DE,19977,8138929750,1011,91,1011,,9001256
DC6103242,Rideau Motor Inn/Ocean City,16 N Baltimore Ave,,,Ocean City,MD,21842,8138929750,1011,91,1011,,9001256
DC1081862,Suburban Studios,12310 Winchester Rd SW,,,Lavale,MD,21502,8138929750,1011,91,1011,,9001256
DC14460554,Sleep Inn and Suites/Cumberland,13320 Ali Ghan Rd NE,,,Cumberland,MD,21502,8138929750,1011,91,1011,,9001256
DC3275822,COMFORT INN/LAVALE,1216 National Hwy,,,Lavale,MD,21502,8138929750,1011,91,1011,,9001256
DC2067655,Comfort Inn/Duncansville,130 Patchway Rd,,,Duncansville,PA,16635,8138929750,1011,91,1011,,9001256
DC12629688,Comfort Suites/Altoona,140 Stroehman Rd,,,Altoona,PA,16601,8138929750,1011,91,1011,,9001256
DC6189091,SUPER EIGHT/ALTOONA,3535 Fairway Dr,,,Altoona,PA,16602,8138929750,1011,91,1011,,9001256
DC14214875,Microtel Inn and Suites/Altoona,1601 Valley View Blvd,,,Altoona,PA,16602,8138929750,1011,91,1011,,9001256
DC4191410,Hampton Inn/Martinsburg,975 Foxcroft Ave,,,Martinsburg,WV,25401,8138929750,1011,91,1011,,9001256
DC1026274,Super Eight/Greencastle,735 Buchanan Trl E,,,Greencastle,PA,17225,8138929750,1011,91,1011,,9001256
DC6175740,Best Western/Historic Fredrick,420 Prospect Blvd,,,Frederick,MD,21701,8138929750,1011,91,1011,,9001256
DC321507,Days Inn/Waynesboro,239 W Main St,,,Waynesboro,PA,17268,8138929750,1011,91,1011,,9001256
DC3715087,Econo Lodge/Chambersburg,1095 Wayne Ave,,,Chambersburg,PA,17201,8138929750,1011,91,1011,,9001256
DC1303033,COMFORT INN/HUNTINGDON,100 4th St,,,Huntingdon,PA,16652,8138929750,1011,91,1011,,9001256
DC1285215,Quality Inn and Suites/York,2600 E Market St,,,York,PA,17402,8138929750,1011,91,1011,,9001256
DC13413499,Towne Place Suites/York,2789 Concord Rd,,,York,PA,17402,8138929750,1011,91,1011,,9001256
DC15031281,Candlewood Suites/York,955 N Hills Rd,,,York,PA,17402,8138929750,1011,91,1011,,9001256
DC4248594,Sleep Inn/Carlisle,5 E Garland Dr,,,Carlisle,PA,17013,8138929750,1011,91,1011,,9001256
DC15710411,Holiday Inn Exp/Mechanicsburg,5011 Louise Dr,,,Mechanicsburg,PA,17055,8138929750,1011,91,1011,,9001256
DC409447,Comfort Inn Mechanicsburg Harrisbur,1012 Wesley Dr,,,Mechanicsburg,PA,17055,8138929750,1011,91,1011,,9001256
DC3624268,Quality Inn/Enola,501 N Enola Rd,,,Enola,PA,17025,8138929750,1011,91,1011,,9001256
DC15730062,Comfort Inn and Suites/Harrisburg,1001 Briarsdale Rd,,,Harrisburg,PA,17109,8138929750,1011,91,1011,,9001256
DC15228156,Comfort Inn and Suites/MIddletown,1589 W Harrisburg Pike,,,Middletown,PA,17057,8138929750,1011,91,1011,,9001256
DC12629891,Sleep Inn and Suites/Harrisburg,"631 Eisenhower Blvd, A",,,Harrisburg,PA,17111,8138929750,1011,91,1011,,9001256
DC5760824,QUALITY INN/HARRISBURG,200 N Mountain Rd,,,Harrisburg,PA,17112,8138929750,1011,91,1011,,9001256
DC6162880,Candlewood Suites/Harrisburg,504 N Mountain Rd,,,Harrisburg,PA,17112,8138929750,1011,91,1011,,9001256
DC215008,Escape Inn,115 Lucy Ave,,,Hummelstown,PA,17036,8138929750,1011,91,1011,,9001256
DC13559970,Super 8/Hershey,210 Hockersville Rd,,,Hershey,PA,17033,8138929750,1011,91,1011,,9001256
DC6117771,Travelodge/Hershey,1043 E Chocolate Ave,,,Hershey,PA,17033,8138929750,1011,91,1011,,9001256
DC6088998,Mainstay Suites/Grantville,105 Kelley Ct,,,Grantville,PA,17028,8138929750,1011,91,1011,,9001256
DC6182919,Comfort Inn/Towson,8801 Loch Raven Blvd,,,Towson,MD,21286,8138929750,1011,91,1011,,9001256
DC14603367,Woodspring Stes/Baltmore White Mars,4985 Mercantile Rd,,,Nottingham,MD,21236,8138929750,1011,91,1011,,9001256
DC400894,Wingate by Wyndham/Edgewood,1807 Edgewood Rd,,,Edgewood,MD,21040,8138929750,1011,91,1011,,9001256
DC1973833,Red Carpet Inn Lancaster,2101 Columbia Ave,,,Lancaster,PA,17603,8138929750,1011,91,1011,,9001256
DC15062810,Candlewood Suites/Lancaster,100 S Tree Dr,,,Lancaster,PA,17603,8138929750,1011,91,1011,,9001256
DC17280472,ChrisPeters,1492 Lititz Pike,,,Lancaster,PA,17601,8138929750,1011,91,1011,,9001256
DC17956881,Rodeway Inn,1492 Lititz Pike,,,Lancaster,PA,17601,8138929750,1011,91,1011,,9001256
DC5320962,Comfort Inn and Suites/Aberdeen,980 Hospitality Way,,,Aberdeen,MD,21001,8138929750,1011,91,1011,,9001256
DC376382,Days Inn/Aberdeen,783 W Bel Air Ave,,,Aberdeen,MD,21001,8138929750,1011,91,1011,,9001256
DC1244664,Super Eight/Havre De Grace,929 Pulaski Hwy,,,Havre DE Grace,MD,21078,8138929750,1011,91,1011,,9001256
DC5994906,Comfort Inn/Suites/Northeast,"1 Center Dr, # 3",,,North East,MD,21901,8138929750,1011,91,1011,,9001256
DC6146363,Spark by Hilton/Lancaster,2110 Lincoln Hwy E,,,Lancaster,PA,17602,8138929750,1011,91,1011,,9001256
DC6133269,COUNTRY INN AND SUITE/LANCSTR,2260 Lincoln Hwy E,,,Lancaster,PA,17602,8138929750,1011,91,1011,,9001256
DC13596465,Mill Stream Country Inn,170 Eastbrook Rd,,,Smoketown,PA,17576,8138929750,1011,91,1011,,9001256
DC406430,Sleep Inn and Suites/Ronks,2869 Lincoln Hwy E,,,Ronks,PA,17572,8138929750,1011,91,1011,,9001256
DC17218146,Manheim Auto Auction,1190 Lancaster Rd,,,Manheim,PA,17545,8138929750,1011,91,1011,,9001256
DC13297660,Comfort Inn and Suites/Manheim,2845 Lebanon Rd,,,Manheim,PA,17545,8138929750,1011,91,1011,,9001256
DC14303759,Comfort Suites/Manheim,543 Champ Blvd,,,Manheim,PA,17545,8138929750,1011,91,1011,,9001256
DC2067985,SureStay Plus BW/Jonestown,16 Marsanna Ln,,,Jonestown,PA,17038,8138929750,1011,91,1011,,9001256
DC338908,Comfort Inn/Pine Grove,433 Suedberg Rd,,,Pine Grove,PA,17963,8138929750,1011,91,1011,,9001256
DC637109,Comfort Inn/ Lancaster North,1 Denver Rd,,,Denver,PA,17517,8138929750,1011,91,1011,,9001256
DC339067,SureStay Plus/Reading,2200 Stacey Dr,,,Reading,PA,19605,8138929750,1011,91,1011,,9001256
DC13125775,Motel 6/Shartlesville/M69072,35 Roadside Dr,,,Shartlesville,PA,19554,8138929750,1011,91,1011,,9001256
DC6088166,Quality Inn/Williamsport,1840 E 3rd St,,,Williamsport,PA,17701,8138929750,1011,91,1011,,9001256
DC13467900,Candlewood Suites/Williamsport,1836 E 3rd St,,,Williamsport,PA,17701,8138929750,1011,91,1011,,9001256
DC1431315,Econo Lodge Inn/Suites/Shamokin Dam,3249 N Susquehanna Trl,,,SHAMOKIN DAM,PA,17876,8138929750,1011,91,1011,,9001256
DC3276452,Quality Inn/Mansfield,300 Gateway Dr,,,Mansfield,PA,16933,8138929750,1011,91,1011,,9001256
DC1283356,Econo Lodge/Painted Post,200 Robert Dann Dr,,,Painted Post,NY,14870,8138929750,1011,91,1011,,9001256
DC12615901,Candlewood Suites,198 Colonial Dr,,,Horseheads,NY,14845,8138929750,1011,91,1011,,9001256
DC339028,Quality Inn/Bloomsburg,189 Columbia Mall Dr,,,Bloomsburg,PA,17815,8138929750,1011,91,1011,,9001256
DC16197892,Econolodge/Drums,10 Woodmere Dr,,,Drums,PA,18222,8138929750,1011,91,1011,,9001256
DC1261460,Quality Inn/Wysox,898 Golden Mile Rd,,,Towanda,PA,18848,8138929750,1011,91,1011,,9001256
DC17945156,Quality Inn,898 Golden Mile Road,,,Towanda,PA,18848,8138929750,1011,91,1011,,9001256
DC13475983,Rodeway Inn/Towanda,383 York Ave,,,Towanda,PA,18848,8138929750,1011,91,1011,,9001256
DC13514469,Candlewood Suites/Sayre,2775 Elmira St,,,Sayre,PA,18840,8138929750,1011,91,1011,,9001256
DC15314154,Microtel Inn and Suites/Sayre,1775 Elmira St,,,Sayre,PA,18840,8138929750,1011,91,1011,,9001256
DC13169237,Comfort Inn and Suites/Sayre,2160 Elmira St,,,Sayre,PA,18840,8138929750,1011,91,1011,,9001256
DC12709076,Comfort Inn and Suites/Tunkhannock,5 N Eaton Rd,,,Tunkhannock,PA,18657,8138929750,1011,91,1011,,9001256
DC3623480,Quality Inn and Suites/Owego,1100 State Route 17C,,,Owego,NY,13827,8138929750,1011,91,1011,,9001256
DC15157288,Candlewood Suites/Vestal,3605 Vestal Pkwy E,,,Vestal,NY,13850,8138929750,1011,91,1011,,9001256
DC15836126,Comfort Suites/Vestal,3401 Vestal Pkwy E,,,Vestal,NY,13850,8138929750,1011,91,1011,,9001256
DC12579514,Hawthorn Suites/Buffalo Airport,8005 Sheridan Dr,,,Buffalo,NY,14221,8138929750,1011,91,1011,,9001256
DC4456874,Quality Inn/Geneseo,4242 Lakeville Rd,,,Geneseo,NY,14454,8138929750,1011,91,1011,,9001256
DC1369067,Best Western/Brockport,4908 Lake Rd S,,,Brockport,NY,14420,8138929750,1011,91,1011,,9001256
DC396507,Quality Inn/Rochester,1956 Lyell Ave,,,Rochester,NY,14606,8138929750,1011,91,1011,,9001256
DC17328925,Woodspring Suites/Rochester,145 Bellwood Dr,,,Rochester,NY,14606,8138929750,1011,91,1011,,9001256
DC5855799,Microtel Inn/Henrietta,905 Lehigh Station Rd,,,Henrietta,NY,14467,8138929750,1011,91,1011,,9001256
DC327419,Super Eight/Henrietta,1000 Lehigh Station Rd,,,Henrietta,NY,14467,8138929750,1011,91,1011,,9001256
DC6102566,Holiday Inn Exp/Irondequoit Rch,2200 Goodman St N,,,Rochester,NY,14609,8138929750,1011,91,1011,,9001256
DC16997953,Americas Best Vaule Inn/Farmington,6037 State Route 96,,,Farmington,NY,14425,8138929750,1011,91,1011,,9001256
DC3256917,Quality Inn/Bath,330 W Morris St,,,Bath,NY,14810,8138929750,1011,91,1011,,9001256
DC349614,Red Roof Inn/Binghamton North,650 Old Front St,,,Binghamton,NY,13905,8138929750,1011,91,1011,,9001256
DC695025,Comfort Inn/Binghamton,1000 Upper Front St,,,Binghamton,NY,13905,8138929750,1011,91,1011,,9001256
DC212303,Red Roof Inn/Weedsport,9050 State Route 34,,,Weedsport,NY,13166,8138929750,1011,91,1011,,9001256
DC1350736,Microtel Inn/Baldwinsville,131 Downer St,,,Baldwinsville,NY,13027,8138929750,1011,91,1011,,9001256
DC6128575,Quality Inn/Syracuse,100 Farrell Rd,,,Syracuse,NY,13209,8138929750,1011,91,1011,,9001256
DC6102245,Comfort Inn and Sts / Liverpool,3979 State Route 31,,,Liverpool,NY,13090,8138929750,1011,91,1011,,9001256
DC13279672,Candlewood Suites/North Syracuse,5414 S Bay Rd,,,Syracuse,NY,13212,8138929750,1011,91,1011,,9001256
DC381346,Econo Lodge/Syracuse,3400 Erie Blvd E,,,Syracuse,NY,13214,8138929750,1011,91,1011,,9001256
DC12818288,Rodeway Inn/Syracuse,6578 Thompson Rd,,,Syracuse,NY,13206,8138929750,1011,91,1011,,9001256
DC256246,Comfort Inn/Syracuse,6491 Thompson Rd,,,Syracuse,NY,13206,8138929750,1011,91,1011,,9001256
DC202214,Residence Inn Syracuse Carrier Circ,6420 Yorktown Cir,,,East Syracuse,NY,13057,8138929750,1011,91,1011,,9001256
DC3653431,Quality Inn/East Syracuse,6555 Old Collamer Rd S,,,East Syracuse,NY,13057,8138929750,1011,91,1011,,9001256
DC1033458,Four Points Newark Christiana,56 S Old Baltimore Pike,,,Newark,DE,19702,8138929750,1011,91,1011,,9001256
DC3268459,Motel 6/Newark/M64931,100 McIntosh Plz,,,Newark,DE,19713,8138929750,1011,91,1011,,9001256
DC14937850,Candlewood Suites Newark,1101 S College Ave,,,Newark,DE,19713,8138929750,1011,91,1011,,9001256
DC1683337,Travel Inn/New Castle,232 S DuPont Hwy,,,New Castle,DE,19720,8138929750,1011,91,1011,,9001256
DC248779,Super Eight/New Castle,215 S Dupont Hwy,,,New Castle,DE,19720,8138929750,1011,91,1011,,9001256
DC12461235,Best Western Plus/Chester,1450 Providence Ave,,,Chester,PA,19013,8138929750,1011,91,1011,,9001256
DC16295203,Candlewood Suites Chester,351 Welsh St,,,Chester,PA,19013,8138929750,1011,91,1011,,9001256
DC14279855,Microtel Inn and Suites/Ridley Park,155 S Stewart Ave,,,Ridley Park,PA,19078,8138929750,1011,91,1011,,9001256
DC13559079,Candlewood/West Reading,55 S 3rd Ave,,,West Reading,PA,19611,8138929750,1011,91,1011,,9001256
DC1261513,Sleep Inn/Allentown,327 Star Rd,,,Allentown,PA,18106,8138929750,1011,91,1011,,9001256
DC320968,Econolodge/Quakertown,1446 W Broad St,,,Quakertown,PA,18951,8138929750,1011,91,1011,,9001256
DC13557533,Motel 6/Allentown/M64593,681 Blue Barn Rd,,,Allentown,PA,18104,8138929750,1011,91,1011,,9001256
DC14543863,WoodSpring Suites Allentown,5518 Oakview Dr,,,Allentown,PA,18104,8138929750,1011,91,1011,,9001256
DC325748,Red Roof Inn/Allentown,2622 Lehigh St,,,Allentown,PA,18103,8138929750,1011,91,1011,,9001256
DC362333,Days Inn/Allentown,3400 Airport Rd,,,Allentown,PA,18109,8138929750,1011,91,1011,,9001256
DC15180375,Candlewood Suites Bethlehem South,1630 Spillman Dr,,,Bethlehem,PA,18015,8138929750,1011,91,1011,,9001256
DC12537991,WoodSpring Suites/Bethlehem,4016 Christian Spring Rd,,,Bethlehem,PA,18020,8138929750,1011,91,1011,,9001256
DC1232468,Quality Inn/Vineland,29 W Landis Ave,,,Vineland,NJ,8360,8138929750,1011,91,1011,,9001256
DC6002528,Sleep Inn/Cinnaminson,208 Route 130 N,,,Cinnaminson,NJ,8077,8138929750,1011,91,1011,,9001256
DC326040,Comfort Inn/Horsham,"245 Easton Rd, Bldg A",,,Horsham,PA,19044,8138929750,1011,91,1011,,9001256
DC16110641,Mainstay Suites/Horsham,"245 Easton Rd, B",,,Horsham,PA,19044,8138929750,1011,91,1011,,9001256
DC16695430,Woodspring Suites/Philadelphia,4050 Woodhaven Rd,,,Philadelphia,PA,19154,8138929750,1011,91,1011,,9001256
DC5612693,Quality Inn/Bensalem,3671 Street Rd,,,Bensalem,PA,19020,8138929750,1011,91,1011,,9001256
DC525151,MHO Hotel and Suites,187 US Highway 130,,,Bordentown,NJ,8505,8138929750,1011,91,1011,,9001256
DC3802176,Motel 6/East Windsor/M63284/S63684,351 Franklin St,,,East Windsor,NJ,8520,8138929750,1011,91,1011,,9001256
DC325942,Windsor Hotel,460 Route 33 E,,,East Windsor,NJ,8520,8138929750,1011,91,1011,,9001256
DC17080426,WoodSpring Suites South Brunswick,3962 US Highway 1,,,Monmouth Junction,NJ,8852,8138929750,1011,91,1011,,9001256
DC326155,MHO Inn,4191 US Highway 1,,,Monmouth Junction,NJ,8852,8138929750,1011,91,1011,,9001256
